DATE,USDNOK,USDSEK,USDMXN,USDBRL,USDZAR,USDINR,USDKRW,USDTHB,USDSGD,USDCNH,USDJPY,USDCAD,USDCHF,USDEUR,USDGBP,USDAUD,USDNZD
2017-09-26,7.9091,8.1471,18.007,3.1703,13.3875,65.46,1136.29,33.21,1.3559,6.6371,112.16,1.2379,0.9706,0.8494733265375467,0.7450454477723141,1.2690355329949239,1.3908205841446455
2017-09-27,7.9495,8.1508,18.101,3.1915,13.5375,65.71,1141.62,33.29,1.3588,6.64,112.76,1.2402,0.9745,0.8512811781731505,0.7462129691814043,1.2712941774726672,1.3854253255749516
2017-09-28,7.953,8.1411,18.237,3.1865,13.5275,65.46,1145.08,33.4,1.3587,6.6591,112.66,1.2473,0.971,0.8491847826086957,0.744324525493115,1.2769761205465457,1.3863856924996534
2017-09-29,7.9629,8.1538,18.148,3.164,13.51,65.3,1142.57,33.3,1.3573,6.6533,112.64,1.2509,0.9688,0.8465250148141877,0.7461572899567228,1.2755102040816326,1.3840830449826989
2017-10-02,7.999,8.1595,18.211,3.1585,13.59,65.28,1146.18,33.4,1.361,6.6533,112.6,1.2507,0.9737,0.8514261387824605,0.753693096171239,1.2779552715654952,1.3886960144424387
2017-10-03,7.9695,8.1252,18.211,3.1428,13.66,65.48,1140.5,33.39,1.3614,6.6533,112.8,1.2498,0.9734,0.8504124500382686,0.7546600256584409,1.2774655084312723,1.397624039133473
2017-10-04,7.9419,8.0959,18.2175,3.1237,13.59,65.02,1140.44,33.36,1.3618,6.6533,112.84,1.2479,0.9756,0.8503401360544218,0.753693096171239,1.2729124236252547,1.396843134515994
2017-10-05,7.9948,8.1354,18.3145,3.1359,13.6325,65.14,1139.03,33.38,1.3635,6.6533,112.74,1.2548,0.9792,0.8542627712284298,0.7614986293024673,1.282051282051282,1.4048890137679124
2017-10-06,8.0051,8.1198,18.5165,3.1566,13.73,65.39,1143.46,33.43,1.3651,6.6533,112.68,1.2543,0.9777,0.8523695874531196,0.7655209369976269,1.2878300064391501,1.4100394811054708
2017-10-09,7.939,8.0743,18.6605,3.1747,13.6425,65.24,1132.08,33.22,1.3555,6.5712,112.15,1.2495,0.9744,0.8471704506946799,0.7567158531971245,1.2840267077555212,1.4130281192595733
2017-10-10,7.939,8.0743,18.6605,3.1747,13.6425,65.24,1132.08,33.22,1.3555,6.5712,112.15,1.2495,0.9744,0.8471704506946799,0.7567158531971245,1.2840267077555212,1.4130281192595733
2017-10-11,7.9212,8.0534,18.695,3.1649,13.555,65.15,1131.04,33.17,1.3553,6.587,112.35,1.2511,0.9732,0.8440955516164429,0.757002271006813,1.2851818532322323,1.4130281192595733
2017-10-12,7.8928,8.1051,18.7625,3.1699,13.4575,65.05,1129.71,33.1,1.3531,6.5855,112.38,1.247,0.976,0.8445945945945946,0.7590708972218005,1.2776287210936503,1.4033118158854898
2017-10-13,7.8789,8.099,18.889,3.1542,13.26,64.7,1125.01,33.06,1.3505,6.5785,111.94,1.2494,0.9745,0.8448086508405847,0.751653638003608,1.2682308180088777,1.3915947676036737
2017-10-16,7.8818,8.1015,19.0915,3.1642,13.2775,64.7,1127.72,33.04,1.3515,6.5885,111.72,1.2531,0.9735,0.8467400508044031,0.7527286413248024,1.272426517368622,1.392563709789723
2017-10-17,7.9507,8.1608,19.0405,3.1803,13.425,65.02,1129.86,33.11,1.3566,6.622,112.32,1.2567,0.9804,0.8507742045261187,0.7586102260658474,1.276650070215754,1.3952839402818473
2017-10-18,7.9675,8.1522,18.9125,3.1777,13.5675,65.06,1130.94,33.14,1.3578,6.625,112.94,1.2473,0.9817,0.8492569002123143,0.758552681483729,1.2758356723653992,1.4009526478005043
2017-10-19,7.9498,8.1393,18.839,3.1753,13.5375,64.99,1129.06,33.12,1.3562,6.6126,112.54,1.2487,0.9751,0.8444519506840061,0.7586677793794098,1.2693577050012694,1.4236902050113895
2017-10-20,7.9941,8.1729,19.017,3.1875,13.675,65.03,1130.69,33.19,1.3613,6.6185,113.5,1.2618,0.9844,0.8496176720475785,0.758782912208817,1.2800819252432156,1.4369880729989941
2017-10-23,7.9849,8.1885,19.0695,3.2122,13.735,65.02,1129.73,33.19,1.3619,6.638,113.66,1.2644,0.9862,0.8501955449753444,0.7575183698204682,1.2809017548354042,1.4336917562724014
2017-10-24,7.9927,8.2044,19.176,3.2508,13.735,65.1,1128.36,33.17,1.3622,6.6335,113.92,1.266,0.989,0.8499065102838687,0.7619628162145687,1.2853470437017995,1.4501160092807426
2017-10-25,8.0304,8.2228,19.1,3.2519,14.07,64.92,1126.49,33.18,1.3614,6.635,113.7,1.2799,0.9888,0.8473140145738011,0.7546030787805614,1.2997140629061608,1.4553922282055012
2017-10-26,8.1356,8.3177,19.0545,3.253,14.1725,64.84,1123.0,33.19,1.3635,6.6392,113.72,1.2821,0.995,0.8547008547008548,0.7586677793794098,1.3007284079084287,1.4577259475218658
2017-10-27,8.1811,8.3803,19.1785,3.2731,14.1725,65.04,1124.79,33.26,1.3672,6.6498,113.82,1.2871,0.999,0.8635578583765113,0.7628928898382668,1.3054830287206267,1.4553922282055012
2017-10-30,8.1623,8.3602,19.1655,3.2599,14.03,64.83,1124.79,33.26,1.361,6.6498,113.26,1.2835,0.9969,0.860141063134354,0.7578628268283442,1.3024225058609011,1.4558159848595138
2017-10-31,8.1634,8.3612,19.129,3.2705,14.1325,64.75,1115.68,33.23,1.3622,6.6328,113.63,1.2894,0.9968,0.8585164835164835,0.7529553497477599,1.3041210224308815,1.4598540145985401
2017-11-01,8.1596,8.4017,19.135,3.2697,14.08,64.56,1110.03,33.11,1.3608,6.6018,114.04,1.289,1.0014,0.8607333448097779,0.75431847325941,1.302761855132882,1.4501160092807426
2017-11-02,8.1392,8.3849,19.0065,3.2671,14.0175,64.57,1111.54,33.08,1.3591,6.6068,113.84,1.2808,0.9977,0.8567511994516792,0.7652280379553107,1.295001295001295,1.444669170759896
2017-11-03,8.1796,8.434,19.189,3.3075,14.215,64.56,1114.86,33.17,1.3636,6.636,114.25,1.2769,1.0002,0.8608815426997245,0.7652865998316369,1.3071895424836601,1.4473874656245478
2017-11-06,8.1482,8.4036,19.08,3.2782,14.1525,64.62,1110.09,33.11,1.3627,6.6311,113.9,1.274,0.999,0.8620689655172414,0.7607455306200076,1.3032712107389548,1.4463407578825571
2017-11-07,8.182,8.4021,19.142,3.2776,14.235,65.03,1113.1,33.12,1.3646,6.638,113.9,1.2791,0.9996,0.8637816360024186,0.7603406326034063,1.30941469163284,1.4492753623188408
2017-11-08,8.167,8.3826,19.0705,3.256,14.1205,64.94,1111.14,33.1,1.3615,6.6249,113.62,1.2727,0.9997,0.862738331464067,0.7628928898382668,1.3025921583952065,1.4448779078167895
2017-11-09,8.129,8.3683,19.067,3.2513,14.2525,64.96,1118.13,33.09,1.3592,6.6378,113.4,1.2693,0.9958,0.8585164835164835,0.7614406457016676,1.3041210224308815,1.4384349827387801
2017-11-10,8.1774,8.3942,19.1675,3.294,14.4925,65.46,1119.96,33.06,1.3623,6.6385,113.62,1.2735,0.9975,0.8579272477693892,0.7633005114113426,1.311991603253739,1.4496955639315745
2017-11-13,8.1774,8.3942,19.1675,3.294,14.4925,65.46,1119.96,33.06,1.3623,6.6385,113.62,1.2735,0.9975,0.8579272477693892,0.7633005114113426,1.311991603253739,1.4496955639315745
2017-11-14,8.2016,8.4188,19.1455,3.3031,14.3875,65.41,1113.65,33.05,1.3597,6.635,113.5,1.2731,0.9914,0.8500510030601837,0.7617306520414382,1.3109596224436286,1.452854859799506
2017-11-15,8.2538,8.4436,19.2565,3.3132,14.395,65.26,1103.9,33.0,1.3576,6.62,113.15,1.2783,0.9902,0.8478887569950823,0.759589821496392,1.3199577613516367,1.4549687181725592
2017-11-16,8.2095,8.4038,19.1005,3.2756,14.185,65.32,1094.49,32.91,1.3558,6.6273,112.89,1.2736,0.9926,0.8494733265375467,0.7577479730241721,1.3175230566534915,1.4575134819997084
2017-11-17,8.2431,8.4375,18.9275,3.2629,13.97,65.01,1093.15,32.81,1.3539,6.6245,111.98,1.2785,0.9882,0.8475294516484448,0.7563152321887763,1.322226629644321,1.467997651203758
2017-11-20,8.2813,8.4803,19.032,3.2573,14.045,65.1,1093.15,32.81,1.3572,6.6245,112.49,1.2795,0.9923,0.8517162081594414,0.7552299675251114,1.3243279035889286,1.467997651203758
2017-11-21,8.2128,8.4297,18.8045,3.2447,13.965,64.91,1088.1,32.74,1.3538,6.6265,112.46,1.2768,0.9916,0.8517162081594414,0.7557436517533254,1.3189132155104195,1.462843768285547
2017-11-22,8.1866,8.3785,18.7045,3.2347,13.8725,64.87,1085.66,32.69,1.349,6.6086,111.62,1.2728,0.9838,0.8482483671218932,0.7523888345496953,1.3173494928204452,1.4575134819997084
2017-11-23,8.1288,8.2769,18.52,3.2227,13.8575,64.67,1082.59,32.65,1.345,6.5998,111.54,1.2705,0.9788,0.8378016085790885,0.7498500299940013,1.3125082031762698,1.4524328249818446
2017-11-24,8.1288,8.2769,18.52,3.2227,13.8575,64.67,1082.59,32.65,1.345,6.5998,111.54,1.2705,0.9788,0.8378016085790885,0.7498500299940013,1.3125082031762698,1.4524328249818446
2017-11-27,8.147,8.2971,18.5405,3.2247,13.7375,64.47,1088.36,32.61,1.3461,6.5967,111.0,1.2745,0.9804,0.8395600705230459,0.7500187504687618,1.314924391847469,1.4473874656245478
2017-11-28,8.219,8.3377,18.5775,3.2055,13.595,64.4,1079.87,32.55,1.3447,6.6044,111.13,1.2804,0.9831,0.8418925745074929,0.7558007709167863,1.3128528291978467,1.4425851125216387
2017-11-29,8.2328,8.351,18.5125,3.2285,13.6375,64.29,1079.33,32.57,1.3466,6.6091,111.75,1.285,0.9837,0.8433125316242199,0.7442691277165824,1.3206550449022716,1.4496955639315745
2017-11-30,8.2929,8.3599,18.6335,3.2843,13.6425,64.46,1084.79,32.58,1.3482,6.609,112.3,1.2884,0.9838,0.8404773911581779,0.7404116688879017,1.3206550449022716,1.4598540145985401
2017-12-01,8.2777,8.3623,18.62,3.2577,13.7225,64.5,1082.36,32.59,1.345,6.6137,111.88,1.2705,0.9762,0.8396305625524769,0.7404664938911514,1.311647429171039,1.4509576320371445
2017-12-04,8.3306,8.4238,18.6575,3.2498,13.5725,64.36,1082.36,32.59,1.3487,6.6185,112.8,1.2696,0.9858,0.8440243079000674,0.7426661715558857,1.3161358252171624,1.4607069821793748
2017-12-05,8.2819,8.3763,18.715,3.2338,13.47,64.38,1086.85,32.61,1.3477,6.617,112.76,1.269,0.9868,0.8460236886632826,0.7434944237918216,1.3147515119642386,1.453699665649077
2017-12-06,8.2801,8.4298,18.8895,3.2394,13.53,64.53,1094.55,32.64,1.3493,6.6136,112.32,1.2788,0.9904,0.848320325755005,0.7472724555372888,1.3218770654329148,1.4534883720930234
2017-12-07,8.2961,8.4676,18.9365,3.2993,13.6375,64.57,1090.68,32.6,1.3498,6.6173,112.7,1.2832,0.9921,0.8481764206955046,0.7444907683144729,1.3287270794578794,1.4607069821793748
2017-12-08,8.3082,8.4696,18.956,3.3075,13.6575,64.43,1092.03,32.62,1.3529,6.6199,113.55,1.2867,0.9928,0.8502678343678259,0.7481110196753198,1.3320900492873318,1.4609203798392987
2017-12-11,8.3625,8.4962,18.965,3.2883,13.5675,64.35,1092.03,32.62,1.3505,6.6175,113.34,1.2845,0.99,0.8473140145738011,0.7483349547257352,1.3262599469496021,1.4452955629426218
2017-12-12,8.3675,8.4465,19.184,3.3298,13.695,64.39,1090.09,32.6,1.3534,6.621,113.62,1.2884,0.9926,0.8528784648187633,0.750581700818134,1.3245033112582782,1.443418013856813
2017-12-13,8.3761,8.4464,19.14,3.3049,13.525,64.45,1088.01,32.53,1.3502,6.6171,113.19,1.2872,0.9894,0.8501955449753444,0.7482229704451927,1.314924391847469,1.4310246136233544
2017-12-14,8.2876,8.4288,19.103,3.3396,13.4775,64.36,1088.09,32.49,1.3466,6.6091,112.56,1.2849,0.99,0.8490405841399219,0.744047619047619,1.3034410844629822,1.430615164520744
2017-12-15,8.3751,8.5053,19.116,3.3166,13.185,64.04,1086.39,32.5,1.348,6.6088,112.68,1.2846,0.9903,0.8490405841399219,0.7509762691498949,1.3078733978550878,1.4281633818908883
2017-12-18,8.3358,8.4169,19.0335,3.2821,12.595,64.23,1084.28,32.62,1.3466,6.6088,112.4,1.2856,0.9856,0.8471704506946799,0.7463800567248843,1.3029315960912053,1.426330052774212
2017-12-19,8.3733,8.4195,19.215,3.3008,12.725,64.02,1084.29,32.5,1.3476,6.6088,112.98,1.29,0.9857,0.845880561664693,0.7487271638215035,1.3068478829064296,1.43143429716576
2017-12-20,8.3807,8.3783,19.213,3.2907,12.5875,64.11,1078.14,32.7,1.3436,6.5771,113.29,1.2846,0.9859,0.8416799932665601,0.7458233890214797,1.3032712107389548,1.43184421534937
2017-12-21,8.3773,8.3935,19.3825,3.3065,12.73,64.02,1078.08,32.72,1.3436,6.5833,113.42,1.2717,0.989,0.8423180592991913,0.7478312892611427,1.2981955082435415,1.4245014245014247
2017-12-22,8.3387,8.358,19.5905,3.3209,12.605,64.02,1076.87,32.73,1.3441,6.575,113.3,1.2748,0.9898,0.8446659346228567,0.7474400179385604,1.2965123816932451,1.4255167498218104
2017-12-25,8.3148,8.3451,19.7325,3.3173,12.505,64.08,1073.75,32.75,1.3433,6.5429,113.2,1.2685,0.9891,0.8426729586247577,0.7479991024010771,1.2939958592132506,1.4216661927779357
2017-12-26,8.3148,8.3451,19.7325,3.3173,12.505,64.08,1073.75,32.75,1.3433,6.5429,113.2,1.2685,0.9891,0.8426729586247577,0.7479991024010771,1.2939958592132506,1.4216661927779357
2017-12-27,8.272,8.2684,19.7245,3.3016,12.3,64.15,1073.13,32.77,1.3393,6.556,113.28,1.2645,0.987,0.8401949252226517,0.7461016190405133,1.2866700977869274,1.4146272457207527
2017-12-28,8.2381,8.2438,19.716,3.3005,12.3725,64.07,1068.64,32.59,1.3374,6.5322,112.85,1.2586,0.9774,0.8366800535475234,0.7434944237918216,1.2832028743744386,1.4106361969248131
2017-12-29,8.1819,8.1732,19.6395,3.3121,12.375,63.83,1067.42,32.56,1.3363,6.5063,112.69,1.2517,0.9738,0.8318083513558476,0.7391529307413703,1.2795905310300704,1.4084507042253522
2018-01-01,8.1304,8.1724,19.484,3.262,12.44,63.46,1059.39,32.44,1.3291,6.491,112.18,1.2507,0.9718,0.8298755186721991,0.7355104442483084,1.278118609406953,1.4072614691809737
2018-01-02,8.1304,8.1724,19.484,3.262,12.44,63.46,1059.39,32.44,1.3291,6.491,112.18,1.2507,0.9718,0.8298755186721991,0.7355104442483084,1.278118609406953,1.4072614691809737
2018-01-03,8.11,8.1708,19.368,3.2422,12.34,63.5,1063.11,32.26,1.3283,6.501,112.28,1.2534,0.9762,0.8312551953449708,0.7395355716609968,1.2755102040816326,1.4076576576576576
2018-01-04,8.0731,8.137,19.254,3.2274,12.31,63.4,1061.5,32.21,1.3281,6.4915,112.78,1.2522,0.9753,0.8289124668435014,0.738606987222099,1.2729124236252547,1.3995801259622114
2018-01-05,8.048,8.1331,19.2392,3.2285,12.34,63.38,1060.07,32.19,1.3268,6.4875,113.18,1.2396,0.9752,0.8306337735692333,0.737354372511429,1.272426517368622,1.394700139470014
2018-01-08,8.0712,8.1986,19.22,3.2308,12.385,63.48,1066.26,32.21,1.3323,6.497,113.08,1.2424,0.9762,0.8352125615969264,0.7371369600471768,1.2758356723653992,1.3923698134224451
2018-01-09,8.1147,8.2413,19.306,3.2491,12.38,63.66,1068.8,32.26,1.3355,6.5263,112.57,1.2457,0.9832,0.8387854386847845,0.7397544015386892,1.2784454103809768,1.392757660167131
2018-01-10,8.0718,8.1973,19.229,3.2363,12.495,63.58,1067.55,32.09,1.3341,6.5055,111.48,1.2485,0.978,0.8362602441879913,0.7400281210686006,1.2753475322025252,1.391207568169171
2018-01-11,8.0135,8.1325,19.3245,3.2254,12.455,63.65,1062.67,31.97,1.3295,6.4956,111.35,1.2526,0.9748,0.8309098462816784,0.7383888355608063,1.2682308180088777,1.3804527885146327
2018-01-12,7.9561,8.0933,19.0535,3.2162,12.42,63.61,1062.09,31.95,1.3275,6.4607,111.23,1.2517,0.9713,0.8244023083264632,0.7305135510263715,1.26806999746386,1.381406271584473
2018-01-15,7.8682,8.0402,18.86,3.2274,12.265,64.01,1064.19,31.95,1.3227,6.4395,110.74,1.2422,0.9618,0.8167265599477296,0.7260055176419341,1.2565971349585323,1.3745704467353952
2018-01-16,7.8682,8.0402,18.86,3.2274,12.265,64.01,1064.19,31.95,1.3227,6.4395,110.74,1.2422,0.9618,0.8167265599477296,0.7260055176419341,1.2565971349585323,1.3745704467353952
2018-01-17,7.8536,8.0309,18.628,3.2215,12.2775,63.88,1066.72,31.95,1.3226,6.433,110.81,1.2443,0.9616,0.8177283506419167,0.7233796296296295,1.2528188423953897,1.3713658804168953
2018-01-18,7.8285,8.0151,18.6545,3.2169,12.1175,63.87,1069.35,31.91,1.3213,6.4175,110.88,1.2442,0.9586,0.8171269815329302,0.7199942400460796,1.2510947078693857,1.3678019422787582
2018-01-19,7.8528,8.0348,18.587,3.205,12.215,63.84,1065.81,31.84,1.3204,6.399,110.56,1.2456,0.9612,0.8171269815329302,0.7216569242981887,1.249843769528809,1.3726835964310227
2018-01-22,7.8748,8.0412,18.7425,3.2024,12.09,63.88,1068.06,31.84,1.3203,6.4035,111.15,1.246,0.9636,0.8176614881439084,0.7171543316121629,1.249375312343828,1.3678019422787582
2018-01-23,7.8416,8.0289,18.7665,3.2312,12.08,63.76,1072.59,31.76,1.3181,6.4,110.46,1.2455,0.9598,0.8145312372729494,0.715922107674685,1.25250501002004,1.3614703880190606
2018-01-24,7.7679,7.9408,18.5315,3.1938,11.9275,63.69,1065.39,31.54,1.3083,6.365,109.15,1.2357,0.9452,0.8071025020177562,0.704324552753909,1.239771881973717,1.3500742540839745
2018-01-25,7.6678,7.8549,18.488,3.147,11.8525,63.52,1057.57,31.33,1.3037,6.3189,108.7,1.2315,0.9357,0.800768737988469,0.7010656197420079,1.2362467548522686,1.35666802333469
2018-01-26,7.6863,7.8723,18.508,3.1499,11.885,63.58,1064.12,31.36,1.307,6.3199,108.38,1.232,0.9342,0.8050233456770246,0.7052683546089288,1.2338062924120914,1.360914534567229
2018-01-29,7.727,7.9063,18.5875,3.1634,11.97,63.57,1071.28,31.45,1.312,6.3328,109.12,1.2339,0.938,0.8095854922279793,0.7121492664862555,1.2362467548522686,1.3683634373289546
2018-01-30,7.7218,7.8925,18.695,3.1874,11.9625,63.65,1073.61,31.43,1.3117,6.3199,108.9,1.234,0.9355,0.8071025020177562,0.7080147267063155,1.2382367508667658,1.3635124079629124
2018-01-31,7.7019,7.8736,18.6215,3.1782,11.89,63.58,1068.33,31.33,1.3103,6.2841,109.31,1.2293,0.9321,0.804634695848085,0.704721634954193,1.2393109431156277,1.3564839934888768
2018-02-01,7.6671,7.8588,18.36,3.1718,11.84,63.97,1069.33,31.31,1.3097,6.2969,109.5,1.228,0.9288,0.801153661272232,0.7019021548396153,1.2456402590931739,1.3517166801838334
2018-02-02,7.7396,7.9092,18.5465,3.2205,12.04,64.11,1086.21,31.43,1.3192,6.2984,110.4,1.2393,0.932,0.8034709946970915,0.7079144839303412,1.261193088661874,1.3691128148959473
2018-02-05,7.7832,7.9258,18.5925,3.2365,12.03,64.06,1086.79,31.52,1.3188,6.285,110.09,1.2483,0.9366,0.8052826542116283,0.713165026387106,1.2616704516780217,1.3713658804168953
2018-02-06,7.8253,7.954,18.694,3.2535,12.005,64.23,1081.2,31.59,1.3207,6.283,109.18,1.2537,0.9368,0.80768920119538,0.7167944950182783,1.2695188523549576,1.368738023542294
2018-02-07,7.8744,8.0396,18.645,3.262,11.965,64.23,1082.56,31.61,1.3234,6.2649,109.53,1.2545,0.9438,0.814265939255761,0.7204091924212953,1.2751849018107626,1.373437714599643
2018-02-08,7.9252,8.1225,18.901,3.2895,12.1325,64.27,1093.04,31.84,1.331,6.3222,109.0,1.2603,0.9386,0.8171269815329302,0.7186489399928135,1.2838618564642443,1.3877324451845683
2018-02-09,7.9867,8.1069,18.8815,3.3083,12.0525,64.37,1087.99,31.79,1.3302,6.2966,108.44,1.2599,0.9393,0.8179290037624735,0.724952878062926,1.2805736970162631,1.378929950358522
2018-02-12,7.9236,8.0868,18.64,3.2949,11.91,64.29,1082.27,31.67,1.3246,6.325,108.72,1.2612,0.9392,0.8151952392598028,0.7235890014471781,1.2761613067891782,1.381406271584473
2018-02-13,7.8792,8.0257,18.6325,3.2947,11.94,64.27,1083.07,31.48,1.3222,6.338,107.59,1.26,0.9335,0.8088651621774651,0.7198387561186295,1.2727504136438845,1.3726835964310227
2018-02-14,7.8429,8.0051,18.6035,3.2551,11.7425,64.1,1076.71,31.37,1.3177,6.3438,107.0,1.2564,0.9319,0.8067118425298483,0.7165890361877464,1.2701638511367968,1.3635124079629124
2018-02-15,7.7926,7.9596,18.5195,3.2318,11.66,63.93,1065.69,31.27,1.3112,6.3438,106.36,1.2517,0.9232,0.801153661272232,0.7111869710546903,1.2639029322548028,1.35464643727987
2018-02-16,7.7556,7.944,18.478,3.2219,11.6125,64.21,1065.27,31.29,1.3105,6.3438,106.1,1.2532,0.9258,0.8037293039704227,0.7114905727499111,1.2618296529968454,1.3517166801838334
2018-02-19,7.8331,8.0775,18.639,3.2434,11.725,64.83,1072.85,31.5,1.3183,6.3351,107.23,1.2624,0.9354,0.8098477486232589,0.7132158904500393,1.2653422750854106,1.3594344752582925
2018-02-20,7.8331,8.0775,18.639,3.2434,11.725,64.83,1072.85,31.5,1.3183,6.3351,107.23,1.2624,0.9354,0.8098477486232589,0.7132158904500393,1.2653422750854106,1.3594344752582925
2018-02-21,7.8338,8.0766,18.661,3.2581,11.6325,64.76,1076.11,31.5,1.3206,6.3351,107.64,1.2678,0.9375,0.8120838070488874,0.7170514842965725,1.276650070215754,1.362583458236817
2018-02-22,7.8656,8.1228,18.645,3.2579,11.67,65.01,1077.61,31.48,1.3189,6.3471,106.96,1.2705,0.9345,0.8112932013629727,0.7174115790228854,1.2738853503184713,1.3607293509320997
2018-02-23,7.8415,8.1611,18.5585,3.2344,11.55,64.71,1075.77,31.42,1.3207,6.3329,106.64,1.2659,0.9356,0.813140348024069,0.7153587524143359,1.2776287210936503,1.3715539706487452
2018-02-26,7.8328,8.1609,18.654,3.2381,11.615,64.78,1069.0,31.31,1.3173,6.3115,106.96,1.2691,0.9388,0.8132726089785296,0.716743119266055,1.2750223128904756,1.3681762210972774
2018-02-27,7.8669,8.2235,18.8068,3.2472,11.7075,64.84,1077.43,31.47,1.3222,6.3169,107.47,1.2748,0.9398,0.8170602173380178,0.7191140514885661,1.2813941568426448,1.3806433798149937
2018-02-28,7.8798,8.2694,18.8405,3.2428,11.78,65.2,1082.12,31.46,1.3231,6.328,106.62,1.2806,0.943,0.8189337482597657,0.724952878062926,1.281886937572106,1.3837000138370001
2018-03-01,7.8612,8.2603,18.8115,3.2421,11.8825,65.2,1081.33,31.54,1.3245,6.3565,106.91,1.284,0.9461,0.8185985592665357,0.7270083605961469,1.2883277505797475,1.3793103448275863
2018-03-02,7.8037,8.259,18.8455,3.2513,11.9575,65.24,1080.25,31.45,1.3203,6.3428,105.65,1.2882,0.9378,0.8120838070488874,0.7262691553489723,1.2896569512509672,1.3823610727121924
2018-03-05,7.8249,8.2558,18.8635,3.2527,11.84,65.06,1076.75,31.4,1.3186,6.3491,105.97,1.2982,0.9397,0.8110300081103,0.7217090069284064,1.2888258796236627,1.3827433628318584
2018-03-06,7.7782,8.209,18.7365,3.2191,11.77,64.9,1061.53,31.27,1.3156,6.3093,106.03,1.2892,0.9385,0.8054772452678212,0.7201497911565605,1.2784454103809768,1.3691128148959473
2018-03-07,7.818,8.2539,18.8055,3.2364,11.8725,64.86,1067.93,31.33,1.3161,6.3225,105.94,1.2993,0.9426,0.8066467693796886,0.7200460829493087,1.2827090815802977,1.3764624913971093
2018-03-08,7.8409,8.2705,18.704,3.262,11.9075,65.15,1074.21,31.37,1.3174,6.3389,106.08,1.2936,0.9499,0.8120838070488874,0.7233796296296295,1.284191601386927,1.3774104683195594
2018-03-09,7.7702,8.2307,18.567,3.2469,11.81,65.12,1066.59,31.31,1.315,6.3285,106.74,1.2822,0.9493,0.8112932013629727,0.7213445863088797,1.274047649382087,1.3708019191226868
2018-03-12,7.7555,8.2461,18.6245,3.2609,11.8275,65.0,1063.7,31.3,1.3133,6.327,106.52,1.2835,0.9489,0.8118201006656924,0.7195279896387969,1.2716174974567651,1.3711778417660772
2018-03-13,7.7226,8.2013,18.5425,3.2483,11.7725,64.85,1062.14,31.2,1.3105,6.318,106.64,1.2925,0.9437,0.8065817067268914,0.7149495960534782,1.268874508311128,1.3616557734204793
2018-03-14,7.737,8.1973,18.6035,3.2641,11.775,64.84,1063.38,31.12,1.3088,6.314,106.17,1.2946,0.9461,0.8089305937550558,0.7170514842965725,1.2695188523549576,1.364442625187611
2018-03-15,7.7064,8.1808,18.7,3.2841,11.87,64.94,1065.89,31.18,1.3118,6.3202,106.07,1.3053,0.9502,0.8116224332440549,0.7167944950182783,1.2794268167860798,1.3719303059404582
2018-03-16,7.7155,8.196,18.73,3.2897,11.9925,64.97,1068.4,31.18,1.3173,6.33,106.1,1.3096,0.9532,0.8143322475570033,0.7184424168402903,1.29315918789603,1.3856172925038104
2018-03-19,7.7293,8.1707,18.7325,3.2873,12.0625,65.21,1072.29,31.18,1.3173,6.3291,105.83,1.3089,0.9509,0.8110957904128477,0.7126567844925884,1.2978585334198574,1.3835085777531821
2018-03-20,7.7296,8.2043,18.7465,3.295,11.9575,65.19,1070.61,31.19,1.3181,6.3328,106.42,1.3083,0.9549,0.8149295085975062,0.713623064297438,1.300221037576388,1.389854065323141
2018-03-21,7.7401,8.223,18.593,3.2865,11.9075,65.2,1070.51,31.18,1.3172,6.32,106.3,1.2957,0.954,0.8151287903488752,0.7110352673492605,1.2973533990659054,1.392757660167131
2018-03-22,7.752,8.2448,18.53,3.3034,11.88,65.1,1079.51,31.28,1.3165,6.331,105.34,1.293,0.9491,0.8123476848090982,0.7093204709887928,1.2993762993762994,1.3850415512465375
2018-03-23,7.7462,8.2472,18.5705,3.3125,11.755,64.98,1081.29,31.17,1.3135,6.311,104.83,1.287,0.9465,0.8090614886731392,0.7066638400113066,1.2951690195570522,1.3785497656465397
2018-03-26,7.6858,8.1941,18.29,3.3043,11.665,64.83,1076.87,31.12,1.3101,6.2685,105.0,1.2866,0.9442,0.8038585209003215,0.7024445068839562,1.2941633234114145,1.3708019191226868
2018-03-27,7.6896,8.2118,18.32,3.3263,11.6275,64.98,1071.21,31.18,1.308,6.2781,105.72,1.2841,0.9474,0.8058017727639,0.706164818868724,1.2958403524685758,1.37211855104281
2018-03-28,7.8342,8.3133,18.26,3.337,11.73,65.15,1063.03,31.26,1.3094,6.2946,106.3,1.2886,0.9538,0.8096510404015869,0.7087172218284904,1.3019138133055592,1.3806433798149937
2018-03-29,7.8511,8.3619,18.2385,3.3229,11.85,65.12,1060.31,31.24,1.3109,6.2876,106.27,1.2901,0.956,0.813206473123526,0.712809180982251,1.3034410844629822,1.3850415512465375
2018-03-30,7.8518,8.3619,18.1676,3.3045,11.815,65.11,1060.99,31.19,1.3105,6.2726,106.2,1.2891,0.9532,0.8116883116883117,0.7129108148570613,1.3003901170351104,1.381406271584473
2018-04-02,7.8859,8.39,18.311,3.3149,11.8525,65.11,1056.03,31.21,1.3124,6.2785,105.99,1.2918,0.9558,0.8138020833333334,0.7126567844925884,1.3058239749281797,1.3854253255749516
